rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
136,"spotify:track:2tX3PY8eP3h9XaBcLXuRBa","Jason Derulo, David Guetta","Saturday/Sunday","Atlantic Records",136,-1,1,"87378"
137,"spotify:track:1xs8bOvm3IzEYmcLJVOc34","Ayra Starr","Rush","Mavin Records",120,120,4,"86770"
138,"spotify:track:3rb0tMq42WfggucPm0HHkA","MEDUZA, James Carter, Elley Duhé, FAST BOY","Bad Memories (feat. Elley Duhé & FAST BOY)","Universal-Island Records Ltd.",136,155,8,"86740"
139,"spotify:track:4FyesJzVpA39hbYvcseO2d","Lil Uzi Vert","Just Wanna Rock","Generation Now/Atlantic",133,167,10,"86725"
140,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",8,128,15,"86396"
141,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",1,127,117,"86188"
142,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,140,165,"86175"
143,"spotify:track:47aGU91Mqqjt1ZJ9NgQXqY","Beathoven","PRIMADONNA","WM Norway",2,117,21,"85957"
144,"spotify:track:22skzmqfdWrjJylampe0kt","Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton","Can't Hold Us (feat. Ray Dalton)","Macklemore",97,126,67,"85895"
145,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",74,129,29,"85791"
146,"spotify:track:5vvA8ChUDHEcvXFwJbiPlG","b.G, Blond Juan, J-Dawg","Jagger 2023 - Nesbru","Shtu Shtudios",89,141,17,"85306"
147,"spotify:track:5oO3drDxtziYU2H1X23ZIp","Rihanna","Love On The Brain","Roc Nation / Rihanna",147,-1,8,"85280"
148,"spotify:track:2NfhmhQIlkbzaLxuUoRoTG","Freddy Kalas, Hver gang vi møtes","Olav Olav","Alter Ego Music",33,74,5,"84163"
149,"spotify:track:5xQ1yxKzTuPcSNO9FP0lNS","Ruben","Lay By Me","Universal Music AS",7,173,128,"84055"
150,"spotify:track:1zv3WFUbZ5vPxFq9I2jAU1","Rihanna, Calvin Harris","We Found Love","Def Jam Recordings",150,-1,1,"83874"
151,"spotify:track:7gJynFtygTiif6xdoipmUm","LUM!X, Alida, Gabry Ponte","Forget You (with Gabry Ponte)","Spinnin' Records",151,-1,1,"83510"
