rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
67,"spotify:track:2nws7wwvjHpP512xuDAn10","King Monada, CK THE DJ","AYE KUWA (feat. CK THE DJ)","King Monada Music",10,55,14,"63247"
68,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",38,38,28,"63177"
69,"spotify:track:5xKXBeEv4mJKG9vDw1Zkc8","Nasty C","Blackout","Universal Music (Pty) Ltd.",69,-1,1,"62487"
70,"spotify:track:4BIGl9cDzyw1znsjRytGLd","Kelvin Momo, MaWhoo, Babalwa M, Chley","Izono","Kelvin Momo Productions",12,60,10,"62431"
71,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",7,107,214,"62387"
72,"spotify:track:5uWDenxq03AYLOq83WzLNo","Kabza De Small, Young Stunna, Nobuhle, Ze2","Xola (feat. Nobuhle, Ze2 & Young Stunna)","Piano Hub",7,59,35,"62329"
73,"spotify:track:4FWbsd91QSvgr1dSWwW51e","P!nk","TRUSTFALL","RCA Records Label",45,45,3,"61919"
74,"spotify:track:3r4sc1n8kNL2FpebHwaAQE","Ch'cco, Focalistic, Mellow & Sleazy","Pele Pele","R1+0 CARTEL",10,56,14,"61800"
75,"spotify:track:3xWGA8pa0IKFI7IMPri4P0","Ed Sheeran","Shivers","Atlantic Records UK",11,78,75,"61442"
76,"spotify:track:2nwXM9eHzj8eQBsuK9osbL","Luxury SA","Crazy Vibez","Luxury SA Entertainment",10,48,25,"61284"
77,"spotify:track:2wSTnntOPRi7aQneobFtU4","SZA","Shirt","Top Dawg Entertainment/RCA Records",10,74,16,"61259"
78,"spotify:track:561jH07mF1jHuk7KlaeF0s","Eminem","Mockingbird","Aftermath",52,83,18,"61169"
79,"spotify:track:4sx6NRwL6Ol3V6m9exwGlQ","The Kid LAROI","Love Again","Columbia",50,50,3,"61132"
80,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",58,91,21,"60975"
81,"spotify:track:3uUuGVFu1V7jTQL60S1r8z","Lost Frequencies, Calum Scott","Where Are You Now","Epic Amsterdam",13,82,78,"60808"
82,"spotify:track:1ULFJZX54HXXjSTMx63dk0","Kabza De Small, Msaki","Khusela (feat. Msaki)","Piano Hub",5,64,38,"60488"
