rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
50,"spotify:track:2Hh3ETdQKrmSI3QS0hme7g","Metro Boomin, Future, Don Toliver","Too Many Nights (feat. Don Toliver & with Future)","Republic Records",22,41,11,"9999"
51,"spotify:track:1EBHYNmfEBzXoowrcNsyJx","Saga Matthildur","Leiðina heim","Universal Music AS",51,-1,1,"9732"
52,"spotify:track:3zkyus0njMCL6phZmNNEeN","Central Cee","LET GO","Central Cee",27,48,9,"9680"
53,"spotify:track:0B7wvvmu9EISAwZnOpjhNI","Bruno Mars","When I Was Your Man","Atlantic Records",39,46,35,"9663"
54,"spotify:track:2ENexcMEMsYk0rVJigVD3i","Rihanna","Only Girl (In The World)","Def Jam Recordings",54,-1,2,"9471"
55,"spotify:track:53UXY91LLMuISer0X8RsWq","Bubbi Morthens","Rómeó og Júlía","Alda Music",21,59,311,"9034"
56,"spotify:track:7LR85XLWw2yXqKBSI5brbG","JAY-Z, Rihanna, Kanye West","Run This Town","Roc Nation / Jay-Z",56,-1,1,"8882"
57,"spotify:track:1jCSG0fDPtaMCkFLo1KJnb","Sigga Beinteins","Í larí lei","Alda Music",27,58,55,"8882"
58,"spotify:track:5odlY52u43F5BjByhxg7wg","JVKE","golden hour","JVKE",39,50,15,"8827"
59,"spotify:track:4sx6NRwL6Ol3V6m9exwGlQ","The Kid LAROI","Love Again","Columbia",37,38,3,"8702"
60,"spotify:track:4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless","Roc-A-Fella",43,67,74,"8700"
61,"spotify:track:3F5CgOj3wFlRv51JsHbxhe","Drake, 21 Savage","Jimmy Cooks (feat. 21 Savage)","OVO",4,54,35,"8617"
62,"spotify:track:78Sw5GDo6AlGwTwanjXbGh","d4vd","Here With Me","Darkroom/Interscope Records",60,60,7,"8591"
63,"spotify:track:1tCcIkkqlbgLoYGub8bNzV","BRÍET","Esjan","Alda Music",2,53,156,"8522"
