rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
74,"spotify:track:0CUJV0Hh512Ns7U2yGflqt","Asake","Ototo","YBNL Nation / EMPIRE",7,58,24,"62362"
75,"spotify:track:0QsgVfmHRoEGmRHP7nnwEF","Seyi Vibez","Kun Faya Kun (Be and it is)","Vibez Inc / Dvpper Music",34,63,10,"61051"
76,"spotify:track:213Ymlnss7DUsqG7Ut1HW0","Wizkid","Money & Love","Starboy/RCA Records",1,70,16,"58185"
77,"spotify:track:2XWEtuwV02B9L4UNQ2wf9W","Bella Shmurda","Contraband","Dangbana Republik",57,71,11,"57838"
78,"spotify:track:69wfr7vTgYSqSC3zO63uZ2","Blaqbonez, JAE5","BACK IN UNI","Chocolate City Music",9,66,19,"56835"
79,"spotify:track:1bDbXMyjaUIooNwFE9wn0N","Drake, 21 Savage","Rich Flex","OVO / Republic Records",11,73,15,"56284"
80,"spotify:track:7GJ2kXjIEPVky5mKR9ueB7","Seyi Vibez","Bullion Van","Vibez Inc / Dvpper Music",43,67,19,"56090"
81,"spotify:track:2dHHgzDwk4BJdRwy9uXhTO","Metro Boomin, The Weeknd, 21 Savage","Creepin' (with The Weeknd & 21 Savage)","Republic Records",34,76,11,"55897"
82,"spotify:track:3Ud4sHDjKfqVv7Z9djQnq0","T.Y.E, BNXN fka Buju","Omo Elewa","To Your Ears Entertainment",28,75,8,"55789"
83,"spotify:track:5q56SF85lKZBWF597tOcX2","Zinoleesky","Call of Duty","Marlian Music",4,74,25,"55185"
84,"spotify:track:5GdoVWihyGawpkgd8Y9ydx","Runtown","Things I Know","Soundgod Music",33,88,16,"54304"
85,"spotify:track:4uSn4uo2QYTJcENcvVri96","Pheelz","Stand By You","Warner Records",66,103,3,"54230"
86,"spotify:track:1OGZU2zmK6x0UnM3yeZ4lR","Victony","Apollo","Encore Recordings",10,85,49,"54191"
87,"spotify:track:2AKS1HhpLu2rgkojECUm3V","Fireboy DML","Playboy","YBNL Nation / EMPIRE",4,84,48,"53694"
88,"spotify:track:3yu5otkADG1ldufrPxABoo","Yarden","Wetin","ETINS RECORD LTD",68,68,9,"52627"
